feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,celltype,neglogp,sig
Ttc9b,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Map3k10,Null,0.06295924428212944,0.0038620557203151717,117791.5,0.4997306011624454,0.9796555003460802,1,11.934156378600823,12.164948453608247,Recruited macrophage,-0,FALSE
Gm44684,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Zfp607b,Null,0.011487094474672114,0.001981089903554648,118569,0.5030291459844725,0.5169464848336804,1,2.4691358024691357,1.8556701030927836,Recruited macrophage,-0,FALSE
Zfp60,Null,0.018170684963960217,-0.009982379241616796,116569,0.49454414322684653,0.3984647187506906,1,3.7037037037037033,4.742268041237113,Recruited macrophage,-0,FALSE
Zfp626,Null,0.03494409796936985,-4.2488103693984203e-4,116028,0.49224894998090873,0.3380334523849272,1,5.967078189300412,7.628865979381444,Recruited macrophage,-0,FALSE
Zfp59,Null,0.0026968174591316778,-0.005311383354996891,116397,0.49381443298969074,0.056455017231824896,0.8438195515414199,0.411522633744856,1.6494845360824744,Recruited macrophage,0.07375041610964898,FALSE
Zfp607a,Null,0.02818622297124369,-0.005161941471924076,116661,0.49493445335369735,0.4877797733600653,1,4.938271604938271,5.979381443298969,Recruited macrophage,-0,FALSE
Zfp974,Null,0.014052492828809337,-0.013746778330697196,115161,0.4885707012854779,0.0699708247197627,0.9489960710650253,2.880658436213992,5.154639175257731,Recruited macrophage,0.022735585589895354,FALSE
Gm26891,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Zfp780b,Null,0.04264703296075525,-0.020948515920727863,112893,0.4789487081583301,0.02984003628903991,0.6379838349975349,8.024691358024691,12.164948453608247,Recruited macrophage,0.19519032513512236,FALSE
Zfp850,Null,0.005333039945617535,-0.003860623275743819,117361,0.4979042043188664,0.584386075001952,1,1.2345679012345678,1.6494845360824744,Recruited macrophage,-0,FALSE
Psmc4,Null,0.5183467187645279,0.02942465496816099,121707,0.5163421153111875,0.3686812554446084,1,68.3127572016461,64.12371134020619,Recruited macrophage,-0,FALSE
Gm44744,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Fcgbp,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
9530053A07Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Fbl,Null,0.45616271731880964,0.05353813186743084,124958.5,0.5301366085443978,0.09303025887254399,1,62.34567901234568,57.938144329896915,Recruited macrophage,-0,FALSE
Dyrk1b,Null,0.024113751097472668,-0.0020212484628947987,118241.5,0.5016397267829112,0.8140663381369618,1,5.1440329218107,4.742268041237113,Recruited macrophage,-0,FALSE
Eid2,Null,0.0055013032786912506,-0.002030035627061706,117368,0.4979339018285181,0.5606788921111265,1,1.02880658436214,1.443298969072165,Recruited macrophage,-0,FALSE
Eid2b,Null,0.04390228198846322,0.005072941282403071,118374,0.5022018582156039,0.7988878090500855,1,8.024691358024691,7.628865979381444,Recruited macrophage,-0,FALSE
Selenov,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Dll3,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Timm50,Null,0.1695989789277321,-0.008868882602370232,113884,0.4831530270247338,0.2700551365903694,1,29.629629629629626,33.4020618556701,Recruited macrophage,-0,FALSE
Supt5,Null,0.2852731890101916,-0.006402471253223019,117136.5,0.4969517627593229,0.8578732640145514,1,44.8559670781893,47.01030927835051,Recruited macrophage,-0,FALSE
Gm44709,Null,8.025073218159406e-4,8.025073218159406e-4,118097.5,0.5010288065843621,0.31880774568515696,1,0.205761316872428,0,Recruited macrophage,-0,FALSE
Rps16,Null,3.18188879066262,0.10114007735568764,135363,0.5742777141402571,6.15590543087517e-5,0.010191969581323325,100,100,Recruited macrophage,1.9917418811903516,TRUE
Plekhg2,Null,0.038428007302796705,0.0036568326466153017,117960,0.5004454626447754,0.9542999751096437,1,6.172839506172839,6.185567010309279,Recruited macrophage,-0,FALSE
Zfp36,Null,0.9971902981020985,0.12664308436862348,126263.5,0.5356730728437487,0.052786882312359604,0.8174189507398462,77.36625514403292,75.87628865979381,Recruited macrophage,0.08755529798442112,FALSE
Gm44710,Null,0.0019293443746257052,0.0019293443746257052,118097.5,0.5010288065843621,0.31880774568515696,1,0.205761316872428,0,Recruited macrophage,-0,FALSE
Med29,Null,0.2512594545024896,7.81138882460175e-4,117828.5,0.49988757371346143,0.9946736355273361,1,41.56378600823045,40.41237113402062,Recruited macrophage,-0,FALSE
Paf1,Null,0.18294052186839094,0.04535194822652852,123996,0.5260532009672904,0.07289915197487158,0.9668784290673719,29.218106995884774,25.15463917525773,Recruited macrophage,0.014628128713612838,FALSE
Samd4b,Null,0.19273021398328405,-0.01233632087835973,115062.5,0.48815281489966483,0.44813392209897085,1,32.30452674897119,35.25773195876289,Recruited macrophage,-0,FALSE
Gmfg,Null,1.3571494009891565,0.19615253536550514,140136,0.5945271732213313,3.3820354447934605e-7,1.2845766392371397e-4,92.79835390946502,89.69072164948454,Recruited macrophage,3.8912399801443165,TRUE
Lrfn1,Null,0,-0.0011374116986761112,117612,0.49896907216494846,0.31780890276417706,1,0,0.2061855670103093,Recruited macrophage,-0,FALSE
Ifnl2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifnl3,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Sycn,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Nccrp1,Null,6.614937893519042e-4,6.614937893519042e-4,118097.5,0.5010288065843621,0.31880774568515696,1,0.205761316872428,0,Recruited macrophage,-0,FALSE
Pak4,Null,0.05219457630891654,0.003972335730334661,117838,0.4999278774765602,0.9941273577065739,1,9.670781893004115,9.690721649484537,Recruited macrophage,-0,FALSE
Acp7,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm44618,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm44617,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Fbxo27,Null,5.97879201638349e-4,-0.0019019263700761977,117610.5,0.4989627084128802,0.5612930790627213,1,0.205761316872428,0.4123711340206186,Recruited macrophage,-0,FALSE
Fbxo17,Null,0.0030886484468401957,-0.002081052090523904,117610,0.4989605871621908,0.6517246881840922,1,0.411522633744856,0.6185567010309279,Recruited macrophage,-0,FALSE
Mrps12,Null,0.34100264587940254,-0.002066077314669734,116447,0.4940265580586314,0.732587584935199,1,50.82304526748971,52.98969072164949,Recruited macrophage,-0,FALSE
Sars2,Null,0.017177030875083613,-0.01804557053350222,113916,0.4832887870688558,0.018590420323972127,0.5079793120083944,3.4979423868312756,6.804123711340206,Recruited macrophage,0.29415397445534996,FALSE
Ccer2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Nfkbib,Null,0.39514168823428114,0.013387079626692944,118157.5,0.5012833566670909,0.9419796258534721,1,52.46913580246913,55.25773195876289,Recruited macrophage,-0,FALSE
Sirt2,Null,0.4336034607159097,-0.0073438518717579004,115612,0.49048406940732253,0.5964874154874662,1,59.67078189300411,61.855670103092784,Recruited macrophage,-0,FALSE
Rinl,Null,0.17987866648682632,-0.030252629105730205,110304.5,0.46796699333927283,0.04081941275699794,0.7483559005449623,30.65843621399177,37.52577319587629,Recruited macrophage,0.1258918127196894,FALSE
Hnrnpl,Null,0.3953662648204813,0.003894670269663225,117339,0.4978108692885325,0.9019968208776985,1,55.76131687242798,57.319587628865975,Recruited macrophage,-0,FALSE
Gm44702,Null,0.0024634284815048795,0.0024634284815048795,118340,0.5020576131687243,0.15794151163894443,1,0.411522633744856,0,Recruited macrophage,-0,FALSE
Ech1,Null,0.4826360189730678,-0.04225968365957328,111343,0.47237283102117006,0.12806147963863862,1,62.139917695473244,68.8659793814433,Recruited macrophage,-0,FALSE
Lgals4,Null,0.00264464694808219,2.447555152347101e-4,117370,0.49794238683127573,0.31755983475984273,1,0.205761316872428,0.6185567010309279,Recruited macrophage,-0,FALSE
Gm10648,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Lgals7,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Capn12,Null,0.0021317913009160747,0.0013321456612753113,118097,0.5010266853336728,0.5653116879906503,1,0.411522633744856,0.2061855670103093,Recruited macrophage,-0,FALSE
Gm44700,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Actn4,Null,0.4085063198366558,-0.03713666543880367,111842.5,0.4744919604598872,0.15469346668373546,1,58.0246913580247,61.44329896907217,Recruited macrophage,-0,FALSE
Gm44699,Null,0.014018699248148673,0.010351404330694503,120035.5,0.5092507742565017,0.028081135706491376,0.617574568313402,2.674897119341564,0.8247422680412372,Recruited macrophage,0.20931059652686185,FALSE
Eif3k,Null,1.3679150474771942,0.056349909082651584,124032.5,0.526208052267617,0.15744002033856927,1,96.29629629629629,94.43298969072164,Recruited macrophage,-0,FALSE
Map4k1,Null,0.09151858296015394,0.009713763571733314,117090,0.4967544864452081,0.7777980308717344,1,14.40329218106996,15.463917525773196,Recruited macrophage,-0,FALSE
Ryr1,Null,0.017736307125923473,0.010088980952441234,120742,0.5122481014806329,0.018159925376269506,0.5019633482644358,3.909465020576132,1.443298969072165,Recruited macrophage,0.2993279924717556,FALSE
Gm38979,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm26604,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Rasgrp4,Null,0.0768748945352964,0.016088711446773978,120143,0.509706843154724,0.32733751899223973,1,11.522633744855968,9.690721649484537,Recruited macrophage,-0,FALSE
Gm16282,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Fam98c,Null,0.10138316428169522,-0.02256866179537889,112264,0.47628017479105683,0.07130789980006956,0.9588402936464997,18.31275720164609,23.298969072164947,Recruited macrophage,0.018253723761625366,FALSE
1110035H17Rik,Null,0.021959744467659824,0.014881245359351999,121232,0.5143269271562513,0.004063207265483416,0.2053914766572076,3.909465020576132,1.0309278350515463,Recruited macrophage,0.6874175827326376,FALSE
Spred3,Null,0.005781093212762019,-0.002097028635661557,117370,0.49794238683127573,0.6350838389937593,1,1.646090534979424,2.0618556701030926,Recruited macrophage,-0,FALSE
Ggn,Null,0.0013477499279764952,0.0013477499279764952,118097.5,0.5010288065843621,0.31880774568515696,1,0.205761316872428,0,Recruited macrophage,-0,FALSE
Psmd8,Null,1.0423638876356414,0.06640591904600379,125681.5,0.5332039370412796,0.07292392673932323,0.9668784290673719,87.44855967078189,85.36082474226804,Recruited macrophage,0.014628128713612838,FALSE
Catsperg1,Null,0.0015931818712476603,3.884639088081248e-4,117855,0.5,1,1,0.205761316872428,0.2061855670103093,Recruited macrophage,-0,FALSE
Kcnk6,Null,0.0505170244703311,-0.016318294172392903,114549,0.4859742904416444,0.16749555453781467,1,9.876543209876543,12.577319587628866,Recruited macrophage,-0,FALSE
Yif1b,Null,0.3962896103766091,-0.03208645111754549,112584.5,0.47763989648296634,0.21108310481182752,1,56.17283950617284,61.44329896907217,Recruited macrophage,-0,FALSE
2200002D01Rik,Null,0.02509528504261777,0.005675810505969544,118363,0.502155190700437,0.7072475098241884,1,3.4979423868312756,3.0927835051546393,Recruited macrophage,-0,FALSE
Spint2,Null,0.1205630932863748,0.02329556873059417,117555,0.4987272495863561,0.9159338202808847,1,16.255144032921812,17.11340206185567,Recruited macrophage,-0,FALSE
Ppp1r14a,Null,0.01657084641346504,0.006206583156564759,119069.5,0.5051525179245683,0.2701771023610427,1,2.674897119341564,1.6494845360824744,Recruited macrophage,-0,FALSE
Dpf1,Null,0.002366934762401995,-0.0020810732057433114,117368,0.4979339018285181,0.41205048197016064,1,0.411522633744856,0.8247422680412372,Recruited macrophage,-0,FALSE
Gm44632,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Sipa1l3,Null,0.10897086414174141,0.01681570323225602,119443,0.506737092189555,0.5805608335632524,1,17.695473251028808,16.70103092783505,Recruited macrophage,-0,FALSE
Gm29326,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
A330087D11Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Catsperg2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Zfp84,Null,0.06257024655552859,-0.019978483395725805,112197,0.47599592719867634,0.03081530845926665,0.6468610101478698,11.316872427983538,16.288659793814432,Recruited macrophage,0.18918902537511648,FALSE
Zfp30,Null,0.0023196366536090605,6.88118939441122e-4,118096.5,0.5010245640829833,0.6563875225535578,1,0.6172839506172839,0.4123711340206186,Recruited macrophage,-0,FALSE
Zfp790,Null,0.011575407780258607,-0.006949341489252407,116382,0.4937507954690085,0.22816120990800196,1,2.05761316872428,3.2989690721649487,Recruited macrophage,-0,FALSE
Zfp940,Null,0.0023194170199065723,3.7497480805228104e-4,117855,0.5,1,1,0.411522633744856,0.4123711340206186,Recruited macrophage,-0,FALSE
Gm26554,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Zfp420,Null,0.0136734390840237,0.001292872041802326,118785,0.503945526282296,0.44682892968583876,1,3.0864197530864197,2.268041237113402,Recruited macrophage,-0,FALSE
Zfp27,Null,0.00818058417855414,9.872874699465564e-4,118091,0.5010012303253999,0.8222564398163448,1,2.05761316872428,1.8556701030927836,Recruited macrophage,-0,FALSE
Zfp383,Null,0.004589206831866101,-2.9712693355353134e-4,117612,0.49896907216494846,0.73810251980853,1,0.823045267489712,1.0309278350515463,Recruited macrophage,-0,FALSE
Zfp74,Null,0.03147467441293489,-0.022495518593487036,112746,0.47832506045564466,0.014768708147895047,0.4491592006452021,6.172839506172839,10.515463917525773,Recruited macrophage,0.34759969973778126,FALSE
Zfp568,Null,0.014412384219530203,-0.013845640174622066,115343,0.48934283653642185,0.11073063108721638,1,3.4979423868312756,5.567010309278351,Recruited macrophage,-0,FALSE
Zfp14,Null,0.002038161799013723,-0.0013342026565437734,117610,0.4989605871621908,0.6517246881840922,1,0.411522633744856,0.6185567010309279,Recruited macrophage,-0,FALSE
Zfp82,Null,0.007135318993581874,-4.941598195735628e-7,117609,0.498956344660812,0.7777633311431466,1,1.2345679012345678,1.443298969072165,Recruited macrophage,-0,FALSE
Zfp566,Null,0.018498864324530743,0.008102901017361485,118851,0.5042255313732977,0.4152283835733457,1,3.0864197530864197,2.268041237113402,Recruited macrophage,-0,FALSE
Zfp260,Null,0.09735817267581548,-0.0063975697241737545,116759,0.495350218488821,0.7150521080319048,1,18.72427983539095,19.587628865979383,Recruited macrophage,-0,FALSE
Zfp382,Null,0.014102378924525736,0.0065462736639873694,118120,0.5011242628653855,0.800803879536167,1,2.05761316872428,1.8556701030927836,Recruited macrophage,-0,FALSE
Zfp146,Null,0.025303721185545254,-0.0022493819258186283,116433,0.49396716303932797,0.3864371867985397,1,4.320987654320987,5.567010309278351,Recruited macrophage,-0,FALSE
Cox7a1,Null,0.026396143452655816,-0.0059238380610618264,115522,0.4901022442832294,0.19372269128203323,1,4.938271604938271,7.010309278350515,Recruited macrophage,-0,FALSE
Capns1,Null,1.0801277152216,0.030684867111045788,122317,0.5189300411522634,0.30701552098099016,1,90.53497942386831,90.30927835051547,Recruited macrophage,-0,FALSE
Gm26810,Null,0,-0.002236444736230854,117612,0.49896907216494846,0.31780890276417706,1,0,0.2061855670103093,Recruited macrophage,-0,FALSE
Tbcb,Null,0.8265291978956278,0.030492273844826556,122639.5,0.5202982478469306,0.27243971804428635,1,82.71604938271605,83.71134020618557,Recruited macrophage,-0,FALSE
Polr2i,Null,0.4480799129401795,-0.004369573973994345,117911,0.5002375800772135,0.9895707744297613,1,61.52263374485597,62.06185567010309,Recruited macrophage,-0,FALSE
Ovol3,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Wdr62,Null,0.03524511638822901,0.005308781394103207,119438.5,0.5067180009333503,0.4221620067183459,1,8.024691358024691,6.5979381443298974,Recruited macrophage,-0,FALSE
Thap8,Null,0.00987799454163639,0.007564445467055781,119560,0.5072334648508761,0.05004840389563142,0.7967629673926666,2.05761316872428,0.6185567010309279,Recruited macrophage,0.09867085961293498,FALSE
Clip3,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Alkbh6,Null,0.10791831053400343,8.774226339279267e-4,117315.5,0.4977111705061304,0.8594975071097407,1,19.54732510288066,20.20618556701031,Recruited macrophage,-0,FALSE
Syne4,Null,0.0023517818025506863,6.255344549092293e-4,118338,0.5020491281659667,0.4159050012736403,1,0.823045267489712,0.4123711340206186,Recruited macrophage,-0,FALSE
Sdhaf1,Null,0.2004118783164657,0.04366149733095129,124088,0.5264435110941411,0.0793772987677207,0.9778040362320066,32.30452674897119,28.24742268041237,Recruited macrophage,0.009748174364400163,FALSE
E130208F15Rik,Null,0.008481198735091074,0.00561184972297739,118829,0.5041321963429638,0.20263845129419575,1,1.440329218106996,0.6185567010309279,Recruited macrophage,-0,FALSE
4930479H17Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Lrfn3,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Tyrobp,Null,3.376590617016994,-0.0058720439655775,112184.5,0.4759428959314412,0.19441381167747107,1,100,99.58762886597938,Recruited macrophage,-0,FALSE
Hcst,Null,0.4603097222823251,-0.08750872672423221,104492.5,0.443309575325612,0.0016407883822405478,0.11540926562230085,57.818930041152264,65.36082474226804,Recruited macrophage,0.9377593224879238,FALSE
Nfkbid,Null,0.11645789167518385,0.032663909213019454,123276,0.522998599974545,0.058574407625955026,0.8514461927212056,19.34156378600823,14.845360824742269,Recruited macrophage,0.06984279214369349,FALSE
Aplp1,Null,0.007117275115465109,5.185669061836748e-6,117374,0.497959356836791,0.5943241612090752,1,1.2345679012345678,1.6494845360824744,Recruited macrophage,-0,FALSE
Kirrel2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Nphs1,Null,0.011132224687261959,0.007225865791853864,118836,0.5041618938526155,0.2771366548982896,1,1.8518518518518516,1.0309278350515463,Recruited macrophage,-0,FALSE
Nphs1os,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Prodh2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Arhgap33os,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Arhgap33,Null,7.521045466999521e-4,-1.6860886612598614e-4,117854,0.4999957574986212,0.9988373214673868,1,0.205761316872428,0.2061855670103093,Recruited macrophage,-0,FALSE
Proser3,Null,0.0016599730338666876,-0.002950657629012334,117124,0.49689873149208774,0.25390251909277745,1,0.411522633744856,1.0309278350515463,Recruited macrophage,-0,FALSE
Hspb6,Null,0.015804200966778262,0.002120634007389004,117852,0.49998727249586356,0.9984252562343741,1,2.880658436213992,2.88659793814433,Recruited macrophage,-0,FALSE
Lin37,Null,0.14059397424215508,0.00341430267164336,117924.5,0.5002948538458275,0.9833356032173216,1,24.485596707818928,24.742268041237114,Recruited macrophage,-0,FALSE
Psenen,Null,0.8505083607276559,-0.04394290908680143,112894.5,0.4789550719103984,0.2558081625154108,1,85.39094650205762,88.8659793814433,Recruited macrophage,-0,FALSE
U2af1l4,Null,0.22086767027561466,-0.009078026854907467,115172.5,0.48861949005133426,0.4845491028874151,1,37.86008230452675,39.79381443298969,Recruited macrophage,-0,FALSE
Igflr1,Null,0.015059874797770306,-0.011717744247819146,115881,0.49162530227822326,0.1676603934789784,1,2.880658436213992,4.536082474226804,Recruited macrophage,-0,FALSE
Kmt2b,Null,0.16887761771902218,0.017516859617082048,120781.5,0.5124156802850961,0.38956966395820164,1,27.77777777777778,25.56701030927835,Recruited macrophage,-0,FALSE
Zbtb32,Null,0.010769031989734295,0.0067094133570074835,119065.5,0.505135547919053,0.1642083366388433,1,1.8518518518518516,0.8247422680412372,Recruited macrophage,-0,FALSE
Upk1a,Null,0,-0.00238168761432552,117369,0.4979381443298969,0.1570851794292071,1,0,0.4123711340206186,Recruited macrophage,-0,FALSE
Cox6b1,Null,1.902859136571554,0.06148840547603651,128361,0.5445717194858088,0.016203510734822214,0.47044095690084103,97.53086419753086,97.52577319587628,Recruited macrophage,0.32749487532112037,FALSE
Etv2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Rbm42,Null,0.4813826202785583,0.038131878122367735,122491.5,0.5196703576428663,0.27567222214002196,1,63.580246913580254,61.44329896907217,Recruited macrophage,-0,FALSE
Haus5,Null,0.03958687180190012,-0.004878921082554444,116469,0.49411989308896526,0.4959831072113157,1,7.20164609053498,8.45360824742268,Recruited macrophage,-0,FALSE
Pmis2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
2200002J24Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Atp4a,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Tmem147,Null,0.35198953652367904,0.015345507762060673,118900,0.5044334139408595,0.8001445167638175,1,51.85185185185185,52.78350515463918,Recruited macrophage,-0,FALSE
Tmem147os,Null,0.0035955480527742638,8.199133326582501e-4,118096.5,0.5010245640829833,0.6563875225535578,1,0.6172839506172839,0.4123711340206186,Recruited macrophage,-0,FALSE
Gapdhs,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm26935,Null,0.0032167450300057097,-0.0050839020061015875,116640.5,0.49484748207543167,0.1296031578166302,1,0.6172839506172839,1.6494845360824744,Recruited macrophage,-0,FALSE
Sbsn,Null,0.003094341996424712,-0.010934520405972049,115418,0.48966102413983287,0.011445852151813261,0.3817451825633173,0.6172839506172839,2.6804123711340204,Recruited macrophage,0.4182264348199874,FALSE
Dmkn,Null,0.004635108172145631,0.004635108172145631,118582.5,0.5030864197530864,0.0834764486387918,0.9778040362320066,0.6172839506172839,0,Recruited macrophage,0.009748174364400163,FALSE
Krtdap,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ffar2,Null,0.020422322427637994,0.012298152159386733,119549,0.5071867973357091,0.12400553895704397,1,2.880658436213992,1.443298969072165,Recruited macrophage,-0,FALSE
Ffar3,Null,0.0018300720244808267,0.0018300720244808267,118340,0.5020576131687243,0.15794151163894443,1,0.411522633744856,0,Recruited macrophage,-0,FALSE
Ffar1,Null,0.018205025103960833,0.00285700760272619,118820,0.5040940138305545,0.46149899621052376,1,3.4979423868312756,2.6804123711340204,Recruited macrophage,-0,FALSE
Cd22,Null,0.1555328889653321,-0.04172093106886979,111004.5,0.4709367443044419,0.05136536148508419,0.8046243064269497,26.543209876543212,32.16494845360825,Recruited macrophage,0.09440685221758471,FALSE
Gm29439,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
D7Ertd128e,Null,0.004596934522393121,-0.0021974007855527743,117364,0.49791693182300284,0.5574607955907751,1,1.02880658436214,1.443298969072165,Recruited macrophage,-0,FALSE
Mag,Null,0.1432025115661565,0.026897712843111377,123727,0.5249119680963896,0.07187910494658564,0.9615906115255004,26.337448559670783,21.237113402061855,Recruited macrophage,0.017009785547838642,FALSE
Gm44662,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Hamp2,Null,0.006462413505936964,0.0017328818609221317,118104,0.5010563828433244,0.7900600883790208,1,1.646090534979424,1.443298969072165,Recruited macrophage,-0,FALSE
Hamp,Null,0.003360893726150709,0.002648823111019943,118341,0.5020618556701031,0.3165620176049957,1,0.6172839506172839,0.2061855670103093,Recruited macrophage,-0,FALSE
Usf2,Null,0.5343316508196595,-0.062231888883911735,109136,0.46300963047812993,0.04298169288319894,0.760932836903161,66.2551440329218,72.98969072164948,Recruited macrophage,0.1186536741749937,FALSE
Gm17077,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm4673,Null,0.030246709619762835,-0.009044528132182345,115697.5,0.4908468032752111,0.24759356512095787,1,5.555555555555555,7.422680412371134,Recruited macrophage,-0,FALSE
Lsr,Null,0.06383290732954357,0.016674164753139306,119685.5,0.5077658987739171,0.39789547258679575,1,9.670781893004115,8.24742268041237,Recruited macrophage,-0,FALSE
Fam187b,Null,0.002718303897758625,-0.0032259006458355273,116884,0.49588053116117264,0.15601620962863394,1,0.411522633744856,1.2371134020618557,Recruited macrophage,-0,FALSE
Fxyd5,Null,2.4159643359100698,-0.0713987597430239,110565,0.4690721649484536,0.09526215622448497,1,98.76543209876543,99.79381443298969,Recruited macrophage,-0,FALSE
Fxyd7,Null,0.001230740506057583,0.001230740506057583,118097.5,0.5010288065843621,0.31880774568515696,1,0.205761316872428,0,Recruited macrophage,-0,FALSE
Fxyd1,Null,0.0038951917220847268,0.0010237166851082605,117855,0.5,1,1,0.6172839506172839,0.6185567010309279,Recruited macrophage,-0,FALSE
Lgi4,Null,0.0034873378496648685,-0.005376980963631038,116636.5,0.4948305120699164,0.1283445239256757,1,0.6172839506172839,1.6494845360824744,Recruited macrophage,-0,FALSE
Fxyd3,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Hpn,Null,0.018274501176438737,-0.0070927137680597205,115900,0.4917059098044207,0.23371453685006194,1,4.11522633744856,5.77319587628866,Recruited macrophage,-0,FALSE
Scn1b,Null,0.08257903870933543,0.022189976644522297,120390,0.5107547409952908,0.32864512653834466,1,14.40329218106996,12.577319587628866,Recruited macrophage,-0,FALSE
Gramd1a,Null,0.14220520632395248,-0.027075776904837895,110860,0.4703237028552034,0.04213974675927922,0.7589171847617943,24.485596707818928,30.721649484536083,Recruited macrophage,0.11980561298892915,FALSE
G630030J09Rik,Null,4.6343193635345163e-4,4.6343193635345163e-4,118097.5,0.5010288065843621,0.31880774568515696,1,0.205761316872428,0,Recruited macrophage,-0,FALSE
Gm10640,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb2b2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb1b2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb2b3,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb1b3,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb2b7,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb1b7,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb1b10,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb2b11,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb1b11,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb2b12,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb1b12,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb1b29,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb2b15,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb1b15,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb2b17,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scgb1b17,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
