gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,padj,neglogp,sig
Zfp9,0.9977733003757484,-3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
C1rb,0.9977733003757484,-1.656080362744854e-5,0.002,0.002,1,1,-0,FALSE
Tead4,0.9977733003757484,-4.3236647521877555e-12,0.002,0.002,1,1,-0,FALSE
E330021D16Rik,0.9977733003757484,-0.005132003579397996,0.002,0.002,1,1,-0,FALSE
Tuba3b,0.9977733003757484,-7.749095118432122e-4,0.002,0.002,1,1,-0,FALSE
Zik1,0.9977733003757484,-3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
Gm26852,0.9977733003757484,-2.7761749068115184e-8,0.002,0.002,1,1,-0,FALSE
Cxcl17,0.9977733003757484,-7.282580763217762e-4,0.002,0.002,1,1,-0,FALSE
Cyp2s1,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Arhgap33,0.9977733003757484,-4.8178699973464023e-4,0.002,0.002,1,1,-0,FALSE
Gm45096,0.9977733003757484,-0.010318416006058099,0.002,0.002,1,1,-0,FALSE
Klk1b11,0.9977733003757484,-5.195731532408429e-4,0.002,0.002,1,1,-0,FALSE
5430400D12Rik,0.9977733003757484,-2.882487872301583e-4,0.002,0.002,1,1,-0,FALSE
Me3,0.9977733003757484,-6.489133013257075e-10,0.002,0.002,1,1,-0,FALSE
C230038L03Rik,0.9977733003757484,-2.721794524718417e-4,0.002,0.002,1,1,-0,FALSE
Ric3,0.9977733003757484,-5.761669179019319e-4,0.002,0.002,1,1,-0,FALSE
Scube2,0.9977733003757484,-9.331756133655489e-5,0.002,0.002,1,1,-0,FALSE
Gm44623,0.9977733003757484,-4.051987763301571e-4,0.002,0.002,1,1,-0,FALSE
B230206H07Rik,0.9977733003757484,-9.341071196534086e-4,0.002,0.002,1,1,-0,FALSE
Syt8,0.9977733003757484,-7.56755757293041e-4,0.002,0.002,1,1,-0,FALSE
Thsd1,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Ido1,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Gm15354,0.9977733003757484,-0.0025166185262124417,0.002,0.002,1,1,-0,FALSE
Best2,0.9977733003757484,-5.433797874913543e-4,0.002,0.002,1,1,-0,FALSE
Gnao1,0.9977733003757484,-3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
Gm20163,0.9977733003757484,-7.31258105130316e-4,0.002,0.002,1,1,-0,FALSE
Kctd19,0.9977733003757484,-8.061313959034904e-5,0.002,0.002,1,1,-0,FALSE
Nutf2,0.9977733003757484,-4.0593789201678367e-4,0.002,0.002,1,1,-0,FALSE
Dynlrb2,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Arhgap42,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Zglp1,0.9977733003757484,-0.0013693844101894954,0.002,0.002,1,1,-0,FALSE
Pate2,0.9977733003757484,-0.0011021139815437086,0.002,0.002,1,1,-0,FALSE
Pknox2,0.9977733003757484,-4.5821817124928616e-4,0.002,0.002,1,1,-0,FALSE
Pdzd3,0.9977733003757484,-5.550281429063499e-4,0.002,0.002,1,1,-0,FALSE
Mpzl2,0.9977733003757484,-3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
AI593442,0.9977733003757484,-1.6388944155211092e-4,0.002,0.002,1,1,-0,FALSE
Gm47237,0.9977733003757484,-0.0012737703124061665,0.002,0.002,1,1,-0,FALSE
Aldh1a2,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Khdc3,0.9977733003757484,-6.980946248536158e-5,0.002,0.002,1,1,-0,FALSE
Bmp5,0.9977733003757484,-4.0239687797850713e-4,0.002,0.002,1,1,-0,FALSE
1700039M15Rik,0.9977733003757484,-5.104514055106364e-4,0.002,0.002,1,1,-0,FALSE
Plxnb1,0.9977733003757484,-7.299365887554698e-4,0.002,0.002,1,1,-0,FALSE
Gm47140,0.9977733003757484,-3.0837752613469796e-4,0.002,0.002,1,1,-0,FALSE
A530083I20Rik,0.9977733003757484,-1.581605132154522e-4,0.002,0.002,1,1,-0,FALSE
Plagl1,0.9977733003757484,-6.822231839278832e-5,0.002,0.002,1,1,-0,FALSE
Lama4,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Ggt1,0.9977733003757484,-9.61027951144475e-16,0.002,0.002,1,1,-0,FALSE
Cfd,0.9977733003757484,-0.0036699611518104377,0.002,0.002,1,1,-0,FALSE
4732465J04Rik,0.9977733003757484,-0.0017101950547212673,0.002,0.002,1,1,-0,FALSE
Gm36041,0.9977733003757484,-0.0024342777696499856,0.002,0.002,1,1,-0,FALSE
Olfr804,0.9977733003757484,-3.2034265038149147e-16,0.002,0.002,1,1,-0,FALSE
Gm12207,0.9977733003757484,-3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
Rcvrn,0.9977733003757484,-0.0020142239479151733,0.002,0.002,1,1,-0,FALSE
2810408A11Rik,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Olfr403,0.9977733003757484,-4.3878481240725454e-5,0.002,0.002,1,1,-0,FALSE
1700016P03Rik,0.9977733003757484,-0.0026108679924227223,0.002,0.002,1,1,-0,FALSE
Rph3al,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Spag5,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Omg,0.9977733003757484,-2.6386396097663315e-4,0.002,0.002,1,1,-0,FALSE
Srcin1,0.9977733003757484,-3.000193112362502e-9,0.002,0.002,1,1,-0,FALSE
Fkbp10,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Kcnh4,0.9977733003757484,-6.70271634995694e-4,0.002,0.002,1,1,-0,FALSE
Adam11,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Fam20a,0.9977733003757484,-1.2813706015259665e-15,0.002,0.002,1,1,-0,FALSE
Slc16a5,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Efr3b,0.9977733003757484,-3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
2410004P03Rik,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
5730507C01Rik,0.9977733003757484,-8.42191391465946e-4,0.002,0.002,1,1,-0,FALSE
Gm31508,0.9977733003757484,-0.002610384406646491,0.002,0.002,1,1,-0,FALSE
Gm48236,0.9977733003757484,-6.406853007629834e-16,0.002,0.002,1,1,-0,FALSE
F730035M05Rik,0.9977733003757484,-4.993905375619263e-4,0.002,0.002,1,1,-0,FALSE
Serpina3n,0.9977733003757484,-6.339164985509176e-4,0.002,0.002,1,1,-0,FALSE
9230104M06Rik,0.9977733003757484,-0.0032944676236667325,0.002,0.002,1,1,-0,FALSE
Tfap2a,0.9977733003757484,-3.5724020154074914e-4,0.002,0.002,1,1,-0,FALSE
Gm26877,0.9977733003757484,-1.4771064566628574e-4,0.002,0.002,1,1,-0,FALSE
Zfp808,0.9977733003757484,-6.124298200554197e-5,0.002,0.002,1,1,-0,FALSE
Gm30655,0.9977733003757484,-6.406853007629833e-16,0.002,0.002,1,1,-0,FALSE
Gm47467,0.9977733003757484,-1.809913299763218e-4,0.002,0.002,1,1,-0,FALSE
Gm49223,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Gm807,0.9977733003757484,-0.0010672834918349472,0.002,0.002,1,1,-0,FALSE
Nid2,0.9977733003757484,-3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
Gm15935,0.9977733003757484,-2.3463229350860829e-4,0.002,0.002,1,1,-0,FALSE
Gm15512,0.9977733003757484,-0.001203567907295063,0.002,0.002,1,1,-0,FALSE
Gm48933,0.9977733003757484,-0.007328789622301479,0.002,0.002,1,1,-0,FALSE
Zfhx2os,0.9977733003757484,-1.8654058582296762e-4,0.002,0.002,1,1,-0,FALSE
Gzmc,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Ska3,0.9977733003757484,-3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
Fgf9,0.9977733003757484,-0.003091593226084122,0.002,0.002,1,1,-0,FALSE
Atp8a2,0.9977733003757484,-4.561299975630014e-4,0.002,0.002,1,1,-0,FALSE
Gm35909,0.9977733003757484,-0.0012831807279484557,0.002,0.002,1,1,-0,FALSE
9430069I07Rik,0.9977733003757484,-3.2034265038149147e-16,0.002,0.002,1,1,-0,FALSE
Zfpm2,0.9977733003757484,-3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
Arc,0.9977733003757484,-9.610279511444709e-16,0.002,0.002,1,1,-0,FALSE
Ly6f,0.9977733003757484,-0.0012290272825563494,0.002,0.002,1,1,-0,FALSE
Gm49694,0.9977733003757484,-0.0014998931679426268,0.002,0.002,1,1,-0,FALSE
Kdelr3,0.9977733003757484,-1.6103207012341573e-4,0.002,0.002,1,1,-0,FALSE
Efcab6,0.9977733003757484,-1.2954668375168182e-4,0.002,0.002,1,1,-0,FALSE
B130046B21Rik,0.9977733003757484,-3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
Gm16537,0.9977733003757484,-7.046459820832039e-4,0.002,0.002,1,1,-0,FALSE
Gm17058,0.9977733003757484,-0.0011965311200639404,0.002,0.002,1,1,-0,FALSE
Smim41,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Gm43388,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Map3k13,0.9977733003757484,-1.7445923339872078e-4,0.002,0.002,1,1,-0,FALSE
Gp5,0.9977733003757484,-7.175746935734497e-5,0.002,0.002,1,1,-0,FALSE
Gm34256,0.9977733003757484,-3.8964682759523605e-4,0.002,0.002,1,1,-0,FALSE
Gm49733,0.9977733003757484,-3.7705259676865024e-4,0.002,0.002,1,1,-0,FALSE
Csta2,0.9977733003757484,-3.8103435808686543e-4,0.002,0.002,1,1,-0,FALSE
Gpr15,0.9977733003757484,-5.711379205571956e-4,0.002,0.002,1,1,-0,FALSE
Epha3,0.9977733003757484,-4.4214273161077687e-4,0.002,0.002,1,1,-0,FALSE
Gm20161,0.9977733003757484,-0.004512204845133954,0.002,0.002,1,1,-0,FALSE
Olfr63,0.9977733003757484,-7.584567531249988e-4,0.002,0.002,1,1,-0,FALSE
Ly6g6e,0.9977733003757484,-1.8737006405824023e-4,0.002,0.002,1,1,-0,FALSE
H2-Q2,0.9977733003757484,-0.0010000727058703876,0.002,0.002,1,1,-0,FALSE
Ptcra,0.9977733003757484,-7.064261411588522e-4,0.002,0.002,1,1,-0,FALSE
Gm16712,0.9977733003757484,-1.196408297565591e-4,0.002,0.002,1,1,-0,FALSE
Gm20219,0.9977733003757484,-6.404358914993054e-4,0.002,0.002,1,1,-0,FALSE
Tubb4a,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
E330032C10Rik,0.9977733003757484,-3.2034265038148555e-15,0.002,0.002,1,1,-0,FALSE
Gm26749,0.9977733003757484,-3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
Plekhh2,0.9977733003757484,-5.333705128849577e-13,0.002,0.002,1,1,-0,FALSE
Fzd8,0.9977733003757484,-5.824937158794029e-4,0.002,0.002,1,1,-0,FALSE
Gm15956,0.9977733003757484,-8.69416020226966e-4,0.002,0.002,1,1,-0,FALSE
Gm50063,0.9977733003757484,-0.004328695909518049,0.002,0.002,1,1,-0,FALSE
Pcdhgb4,0.9977733003757484,-7.415786712661058e-4,0.002,0.002,1,1,-0,FALSE
Lox,0.9977733003757484,-1.9861244323650983e-13,0.002,0.002,1,1,-0,FALSE
4930549G23Rik,0.9977733003757484,-4.792642668925641e-5,0.002,0.002,1,1,-0,FALSE
Gm50386,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Gpha2,0.9977733003757484,-0.004352125971884337,0.002,0.002,1,1,-0,FALSE
Gm17227,0.9977733003757484,-3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
Ms4a4d,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Ms4a2,0.9977733003757484,-0.004941431924744539,0.002,0.002,1,1,-0,FALSE
Cntf,0.9977733003757484,-3.1826639354633576e-4,0.002,0.002,1,1,-0,FALSE
Tmem252,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Ankrd1,0.9977733003757484,-4.279756968910613e-5,0.002,0.002,1,1,-0,FALSE
Gm15491,0.9977733003757484,-6.556012261846485e-4,0.002,0.002,1,1,-0,FALSE
Gm16726,0.9977733003757484,-0.0017220924251403872,0.002,0.002,1,1,-0,FALSE
Emx2os,0.9977733003757484,-8.41666701119465e-5,0.002,0.002,1,1,-0,FALSE
Gm39526,0.9977733003757484,-0.0012214614027961936,0.002,0.002,1,1,-0,FALSE
Slc7a3,0.9977733003757484,-1.7434495786591755e-4,0.002,0.002,1,1,-0,FALSE
Tspan6,0.9977733003757484,0,0.002,0.002,1,1,-0,FALSE
Armcx1,0.9977733003757484,-2.129034399812477e-4,0.002,0.002,1,1,-0,FALSE
Kdm5d,0.9977733003757484,-3.989046262214105e-4,0.002,0.002,1,1,-0,FALSE
Gm15513,0.9980004912392937,-6.715650184342618e-4,0.01,0.01,1,1,-0,FALSE
Tcim,0.9980004912392937,0.00028118881869967915,0.01,0.01,1,1,-0,FALSE
Cyp4f17,0.9980004912392937,0.0013347325773011677,0.01,0.01,1,1,-0,FALSE
Gm26533,0.9980004912392937,0.0029360451583216977,0.01,0.01,1,1,-0,FALSE
Gm17494,0.9980181821897739,0.003458614299117561,0.016,0.016,1,1,-0,FALSE
Tuba1a,0.9980286251795492,-0.010469024418258088,0.447,0.447,1,1,-0,FALSE
Gm48065,0.9982510991508877,0.01649787918190957,0.03,0.03,1,1,-0,FALSE
Braf,0.9982723320422957,-0.010595333213279212,0.236,0.233,1,1,-0,FALSE
Ptcd3,0.9983034982565085,0.015973625019523388,0.114,0.117,1,1,-0,FALSE
Zbtb46,0.9983067565750745,0.0011090575991104426,0.014,0.014,1,1,-0,FALSE
0610038B21Rik,0.9983067565750745,-0.0011557793283064593,0.014,0.014,1,1,-0,FALSE
Carns1,0.9983067565750745,6.809611404575361e-4,0.014,0.014,1,1,-0,FALSE
4930405A21Rik,0.9983250179733402,0.0029273548150519114,0.008,0.008,1,1,-0,FALSE
Mfap2,0.9983250179733402,2.0360631626743027e-4,0.008,0.008,1,1,-0,FALSE
Tbxa2r,0.9983250179733402,0,0.008,0.008,1,1,-0,FALSE
Gm47405,0.9983250179733402,0.009116305452036089,0.008,0.008,1,1,-0,FALSE
Rarb,0.9983250179733402,4.5982805951728673e-4,0.008,0.008,1,1,-0,FALSE
Phldb2,0.9983250179733402,1.0841501923483177e-4,0.008,0.008,1,1,-0,FALSE
Gstp2,0.9983250179733402,1.4074408549440316e-4,0.008,0.008,1,1,-0,FALSE
Fads2,0.9983250179733402,3.533918556863657e-4,0.008,0.008,1,1,-0,FALSE
Doc2g,0.9985037356225321,2.6360891742319495e-4,0.018,0.018,1,1,-0,FALSE
Tgfbr3,0.998629673552138,0,0.012,0.012,1,1,-0,FALSE
Dnhd1,0.998629673552138,0.0018653165950803501,0.012,0.012,1,1,-0,FALSE
Dcxr,0.9986436138686344,-0.0639097242247409,0.315,0.306,1,1,-0,FALSE
A430033K04Rik,0.9986438881152652,-0.0071869698036925375,0.022,0.022,1,1,-0,FALSE
Gm16028,0.9987118717442669,0.002540799617266867,0.006,0.006,1,1,-0,FALSE
Pask,0.9987118717442669,8.35993133025589e-4,0.006,0.006,1,1,-0,FALSE
Gm26620,0.9987118717442669,5.786951096820384e-4,0.006,0.006,1,1,-0,FALSE
Gm13421,0.9987118717442669,-0.002195474493318218,0.006,0.006,1,1,-0,FALSE
Cfap77,0.9987118717442669,6.177089639441153e-4,0.006,0.006,1,1,-0,FALSE
Neb,0.9987118717442669,0.0014547002102156628,0.006,0.006,1,1,-0,FALSE
Adh1,0.9987118717442669,-3.203426503814917e-16,0.006,0.006,1,1,-0,FALSE
Gm42918,0.9987118717442669,5.900470539354137e-4,0.006,0.006,1,1,-0,FALSE
Smo,0.9987118717442669,0.001266487393196087,0.006,0.006,1,1,-0,FALSE
9330104G04Rik,0.9987118717442669,0.0014511522077886255,0.006,0.006,1,1,-0,FALSE
B230322F03Rik,0.9987118717442669,0.002874280282414364,0.006,0.006,1,1,-0,FALSE
Aqp11,0.9987118717442669,0.0012369491275155322,0.006,0.006,1,1,-0,FALSE
Cdk5r1,0.9987118717442669,2.464316916095813e-4,0.006,0.006,1,1,-0,FALSE
Ogn,0.9987118717442669,3.203426503814917e-16,0.006,0.006,1,1,-0,FALSE
Tmem254a,0.9987118717442669,-2.674830699936348e-4,0.006,0.006,1,1,-0,FALSE
Commd5,0.9987118717442669,0.003970297199092714,0.006,0.006,1,1,-0,FALSE
Prr18,0.9987118717442669,-2.1506271823137912e-4,0.006,0.006,1,1,-0,FALSE
C030005K06Rik,0.9987118717442669,0.003403396412836198,0.006,0.006,1,1,-0,FALSE
2700081O15Rik,0.9987118717442669,0,0.006,0.006,1,1,-0,FALSE
Neurl1a,0.9987118717442669,0.001065340393374535,0.006,0.006,1,1,-0,FALSE
Syn1,0.9987118717442669,0.0014533284509235624,0.006,0.006,1,1,-0,FALSE
Capn10,0.9987994370360318,-0.005734246110902189,0.065,0.065,1,1,-0,FALSE
Vcl,0.9988038241837761,-0.008507904594326411,0.093,0.091,1,1,-0,FALSE
Rasgef1a,0.9988109085313509,3.606903109017038e-4,0.016,0.016,1,1,-0,FALSE
Fam207a,0.9988215452537957,-0.003815360501063819,0.222,0.219,1,1,-0,FALSE
Gm43560,0.99893433193038,-7.074092344199999e-4,0.02,0.02,1,1,-0,FALSE
St8sia1,0.99893433193038,0.0013506140968612785,0.02,0.02,1,1,-0,FALSE
Gm11423,0.99893433193038,0.0017380156203403684,0.02,0.02,1,1,-0,FALSE
Gcc1,0.998953862889093,-0.01894068764086196,0.059,0.059,1,1,-0,FALSE
Gpr55,0.9990002448348257,0.002804489498029661,0.01,0.01,1,1,-0,FALSE
Erv3,0.9990002448348257,0.007395247229055544,0.01,0.01,1,1,-0,FALSE
Gja4,0.9990002448348257,-2.664610165868981e-12,0.01,0.01,1,1,-0,FALSE
Ppp1r9a,0.9990002448348257,-2.3751834433639266e-4,0.01,0.01,1,1,-0,FALSE
BC025920,0.9990002448348257,0.0010688376328752873,0.01,0.01,1,1,-0,FALSE
Slc25a23,0.9990002448348257,9.315016983066247e-4,0.01,0.01,1,1,-0,FALSE
Ppic,0.9990002448348257,5.28223557811347e-4,0.01,0.01,1,1,-0,FALSE
Gm47507,0.9991533778109322,0.0020803946437102823,0.014,0.014,1,1,-0,FALSE
Tyw5,0.9991730962126288,7.72049909340447e-4,0.098,0.099,1,1,-0,FALSE
Ankmy1,0.9992119643658096,0.003831315706840089,0.004,0.004,1,1,-0,FALSE
Gm13431,0.9992119643658096,0.0014580128368545061,0.004,0.004,1,1,-0,FALSE
Schip1,0.9992119643658096,8.733905131062521e-4,0.004,0.004,1,1,-0,FALSE
Gm42701,0.9992119643658096,1.3653003759228703e-12,0.004,0.004,1,1,-0,FALSE
Synpo2,0.9992119643658096,0.0022845338406209405,0.004,0.004,1,1,-0,FALSE
Whrn,0.9992119643658096,5.545568851549468e-4,0.004,0.004,1,1,-0,FALSE
Dmrta2,0.9992119643658096,5.494937424093595e-4,0.004,0.004,1,1,-0,FALSE
Cited4,0.9992119643658096,6.85850505149485e-4,0.004,0.004,1,1,-0,FALSE
Gm29264,0.9992119643658096,0.0010014672660861625,0.004,0.004,1,1,-0,FALSE
Gm44091,0.9992119643658096,0.0014950922614158514,0.004,0.004,1,1,-0,FALSE
Gm26811,0.9992119643658096,0.001096919023887154,0.004,0.004,1,1,-0,FALSE
Galnt18,0.9992119643658096,6.406853007629834e-16,0.004,0.004,1,1,-0,FALSE
Vegfc,0.9992119643658096,7.577765686723244e-4,0.004,0.004,1,1,-0,FALSE
Sema3f,0.9992119643658096,0,0.004,0.004,1,1,-0,FALSE
Myl7,0.9992119643658096,0.018728643255028495,0.004,0.004,1,1,-0,FALSE
5330439K02Rik,0.9992119643658096,0.001371935417919995,0.004,0.004,1,1,-0,FALSE
P3h2,0.9992119643658096,0.0020560195416655346,0.004,0.004,1,1,-0,FALSE
Gm49801,0.9992119643658096,0.001278175807840279,0.004,0.004,1,1,-0,FALSE
Gm50023,0.9992119643658096,0.0017043427775193401,0.004,0.004,1,1,-0,FALSE
Gm28529,0.9992119643658096,1.472027381432383e-4,0.004,0.004,1,1,-0,FALSE
Slc18a2,0.9992119643658096,0.0010022954531538433,0.004,0.004,1,1,-0,FALSE
Gm1720,0.9992119643658096,0.022168603215203732,0.004,0.004,1,1,-0,FALSE
Ypel1,0.9992518674823953,0.003094754778204258,0.018,0.018,1,1,-0,FALSE
Smurf2,0.999385466180437,0.00356329801334615,0.197,0.2,1,1,-0,FALSE
Cacna1b,0.9994416722932562,0.011428152047158406,0.008,0.008,1,1,-0,FALSE
Msantd1,0.9994416722932562,0.002338961035609762,0.008,0.008,1,1,-0,FALSE
Plscr4,0.9994416722932562,4.965631423531488e-12,0.008,0.008,1,1,-0,FALSE
4930481A15Rik,0.9994799496244386,0.004308721376167734,0.037,0.038,1,1,-0,FALSE
S100a16,0.9995432243177762,1.6017132519074564e-15,0.012,0.012,1,1,-0,FALSE
D130017N08Rik,0.9995432243177762,0.003782111152548801,0.012,0.012,1,1,-0,FALSE
A230072C01Rik,0.9995432243177762,-9.219425278879367e-6,0.012,0.012,1,1,-0,FALSE
Gpsm2,0.9996036360466979,-1.9665993072419743e-5,0.016,0.016,1,1,-0,FALSE
Zfp653,0.9998210153819135,7.79155014244165e-4,0.083,0.083,1,1,-0,FALSE
Kcnq5,1,0,0.002,0.002,1,1,-0,FALSE
Gm26788,1,1.6416566794314608e-4,0.002,0.002,1,1,-0,FALSE
4930403P22Rik,1,3.2034265038149147e-16,0.002,0.002,1,1,-0,FALSE
Satb2,1,0.0012062461633269364,0.006,0.006,1,1,-0,FALSE
Gm11579,1,0,0.002,0.002,1,1,-0,FALSE
Adam23,1,0.0010250392695954195,0.002,0.002,1,1,-0,FALSE
Slc23a3,1,0.007025969191108268,0.002,0.002,1,1,-0,FALSE
Tmem198,1,0.0010945575941694625,0.004,0.004,1,1,-0,FALSE
Ugt1a6b,1,9.557617589252443e-4,0.002,0.002,1,1,-0,FALSE
Rbm44,1,1.277409606815572e-5,0.002,0.002,1,1,-0,FALSE
Otos,1,9.531732460724383e-4,0.002,0.002,1,1,-0,FALSE
Serpinb12,1,0.001677768579698452,0.006,0.006,1,1,-0,FALSE
C4bp,1,2.3389632006355653e-4,0.002,0.002,1,1,-0,FALSE
A630035G10Rik,1,0.0011074328964947658,0.004,0.004,1,1,-0,FALSE
Vangl2,1,0.002038593103011153,0.01,0.01,1,1,-0,FALSE
Gm33973,1,2.210364287632273e-14,0.002,0.002,1,1,-0,FALSE
Meig1,1,0.001007825940106776,0.002,0.002,1,1,-0,FALSE
Gm13383,1,4.92842424859444e-4,0.002,0.002,1,1,-0,FALSE
4930426L09Rik,1,0.001327576380985922,0.006,0.006,1,1,-0,FALSE
Clic3,1,7.548970058260222e-4,0.002,0.002,1,1,-0,FALSE
Stkld1,1,7.59671153466829e-4,0.006,0.006,1,1,-0,FALSE
2600006K01Rik,1,9.507112119324265e-4,0.002,0.002,1,1,-0,FALSE
Cstad,1,0.0011294906022736716,0.004,0.004,1,1,-0,FALSE
Gm13523,1,6.212460469800772e-4,0.002,0.002,1,1,-0,FALSE
Myo3b,1,1.123861405740432e-4,0.002,0.002,1,1,-0,FALSE
Olfr1307,1,3.5747303973947687e-4,0.002,0.002,1,1,-0,FALSE
Lrrn4,1,3.2034265038149143e-15,0.002,0.002,1,1,-0,FALSE
Mroh8,1,4.146044620648153e-4,0.002,0.002,1,1,-0,FALSE
Wfdc10,1,0.0020632683787492525,0.002,0.002,1,1,-0,FALSE
Gm11457,1,7.891512838112951e-4,0.002,0.002,1,1,-0,FALSE
Gm17096,1,9.701579232165717e-4,0.002,0.002,1,1,-0,FALSE
Kcnb1,1,3.203426503814917e-16,0.006,0.006,1,1,-0,FALSE
Gnasas1,1,0,0.002,0.002,1,1,-0,FALSE
Zfp968,1,0.0013426657163955837,0.004,0.004,1,1,-0,FALSE
Zfp973,1,0.002456722299196269,0.006,0.006,1,1,-0,FALSE
Zfp972,1,7.517887501687074e-4,0.002,0.002,1,1,-0,FALSE
Col9a3,1,7.320120310296027e-4,0.004,0.004,1,1,-0,FALSE
Cpa3,1,0,0.002,0.002,1,1,-0,FALSE
Erich6,1,6.991815823121354e-4,0.002,0.002,1,1,-0,FALSE
Gm15535,1,6.109843075325815e-4,0.002,0.002,1,1,-0,FALSE
Mex3a,1,0,0.002,0.002,1,1,-0,FALSE
Riiad1,1,4.7815169378743485e-4,0.004,0.004,1,1,-0,FALSE
Sema6c,1,1.4368138374443607e-4,0.002,0.002,1,1,-0,FALSE
Hist2h2ab,1,9.074967027688358e-4,0.002,0.002,1,1,-0,FALSE
Gm16253,1,0.0026881913571925584,0.006,0.006,1,1,-0,FALSE
Gm12474,1,0.005769620814919343,0.004,0.004,1,1,-0,FALSE
Gm43464,1,6.073996723561744e-4,0.004,0.004,1,1,-0,FALSE
9530097N15Rik,1,0.0018327968237611659,0.002,0.002,1,1,-0,FALSE
Gm42457,1,0.0013560849224537315,0.002,0.002,1,1,-0,FALSE
Gm16213,1,9.421839525710172e-4,0.002,0.002,1,1,-0,FALSE
Lrriq3,1,0.004208865876381227,0.004,0.004,1,1,-0,FALSE
Slc7a13,1,0.008248341164646183,0.002,0.002,1,1,-0,FALSE
Bach2it1,1,0,0.002,0.002,1,1,-0,FALSE
Myorg,1,0.0019853869687240736,0.002,0.002,1,1,-0,FALSE
1110017D15Rik,1,0,0.002,0.002,1,1,-0,FALSE
Cdkn2b,1,8.903298508267494e-4,0.004,0.004,1,1,-0,FALSE
Lepr,1,0,0.002,0.002,1,1,-0,FALSE
Echdc2,1,6.114842439331865e-4,0.002,0.002,1,1,-0,FALSE
Cyp4x1,1,3.316351049645562e-4,0.002,0.002,1,1,-0,FALSE
Olfr1328,1,1.5337588688951569e-4,0.002,0.002,1,1,-0,FALSE
Gm12925,1,0.002050603879091494,0.002,0.002,1,1,-0,FALSE
Gm12932,1,2.0520292897048867e-4,0.002,0.002,1,1,-0,FALSE
Med18,1,4.5913683480610507e-4,0.045,0.045,1,1,-0,FALSE
Ephb2,1,2.0135754229833784e-4,0.002,0.002,1,1,-0,FALSE
Rnf186,1,5.91941424921311e-4,0.002,0.002,1,1,-0,FALSE
Zfp989,1,0.0024716158147508145,0.002,0.002,1,1,-0,FALSE
Zfp979,1,1.4497100061889635e-5,0.002,0.002,1,1,-0,FALSE
Perm1,1,8.53817254645462e-4,0.002,0.002,1,1,-0,FALSE
Fbxl13,1,1.9827319701006278e-4,0.002,0.002,1,1,-0,FALSE
Gm9903,1,1.5763716773903162e-4,0.002,0.002,1,1,-0,FALSE
Gm7854,1,3.4776618765962005e-5,0.002,0.002,1,1,-0,FALSE
Gm3716,1,4.957056829589456e-4,0.002,0.002,1,1,-0,FALSE
Rasl11b,1,3.203426503814917e-16,0.002,0.002,1,1,-0,FALSE
C530008M17Rik,1,0.006190914163218427,0.002,0.002,1,1,-0,FALSE
Cfap299,1,7.031411943271362e-4,0.002,0.002,1,1,-0,FALSE
A430072P03Rik,1,3.5746902206350317e-4,0.002,0.002,1,1,-0,FALSE
Myo1h,1,0.0011776807400544838,0.004,0.004,1,1,-0,FALSE
9530046B11Rik,1,0.0030773544809638543,0.002,0.002,1,1,-0,FALSE
Gm16552,1,0.0017746037289287277,0.004,0.004,1,1,-0,FALSE
9130604C24Rik,1,0.0012922325531604635,0.006,0.006,1,1,-0,FALSE
Gm10874,1,1.6275420349287704e-4,0.002,0.002,1,1,-0,FALSE
